id,count
c0d4a17a-eef4-4666-aea2-3370c9ca61d2,7
16100db0-a7f4-445f-86c4-292819676e6c,7
a25b8c85-c07c-4e4a-83dc-c7fac6fef305,13
369aef0c-c435-4a14-a7c8-209f881eaaa9,37
bd1fb24d-ed95-48ea-8d69-004080c0fbb3,13
9b2a9b14-01af-4bcd-aec8-78553bad8d03,13
b8977a34-4bd2-4d0b-a708-9298d7c4f846,13
a315e0d5-84ed-43d6-8d0e-c76a2826b004,7
679e2b2b-3154-4511-87f8-1f64ab368b03,13
250a17b0-2e8f-436a-bea9-87afcd7dac9a,55
c3d78151-0c11-4fba-af96-10d0537af0c3,7
5b8c8e9f-5d16-4c33-af16-1549acb77402,9
7fef3c4b-328b-4be8-bf14-0e00bc4c4698,7
7be27965-108c-4e17-8a8f-55230f497778,7
75874437-81c8-4d78-83a5-58ef2f85451a,7
