id,count
10353c51-d348-4cdd-b955-9d4379232460,10
f47e77b5-d7b6-446e-8d99-b782e6d0a1ad,10
75874437-81c8-4d78-83a5-58ef2f85451a,41
a04c446c-9b20-47c5-88c8-f5b79e2a6d29,61
375ef572-fcc3-42e1-a7e1-e3ad47f4a8fd,121
407fd80e-803b-4e1f-acfb-e03d9ff85b32,16
3eb6e02b-b27e-43fc-bab5-a37d6b9e695c,865
7468a8b3-7cb5-4df8-aebc-2c50da856fcb,283
07cde68f-aa0a-4d01-be68-80306ae3569d,16
eeb31bec-4b5d-4058-a3be-a9ed4e5cfbfc,10
608a1992-d8ad-4ac9-9356-11c284da08f1,4
ec92515e-ea62-4b5a-8a35-32fcf3e0765d,19
2139e7db-b323-4df6-8b73-28a3dd98f8a3,4
240d5ea1-87af-4b5e-88aa-79c3b55a2cab,13
