id,count
a960dcd3-a67c-4b55-b6bd-286b642f33e2,10
1d3f51cc-5f2d-4d2f-8bce-442409af9622,61
ada28621-340a-4aeb-bc9b-e3fa17ac198f,13
7d3f3007-7bb9-4fb6-92e6-41ac8815c947,4
733aebfd-f538-45b4-a320-74d656a5ac74,7
03277b44-5219-43a4-83a7-eb5bbf96bb2b,7
9738d887-3e36-4c87-8852-bc0b3ace4f9e,25
4b600833-0cef-4802-8d34-12f21aa71929,353
54367ec6-3627-4a30-a224-4e588cc464d6,7
45f094c8-0f89-459b-9d21-63e720e486a5,8
0062f812-a67a-4adb-b81f-9aff243de3b1,4
e1aab8bc-d931-4529-b2b9-6b0bc696427c,8
a8c8c547-94f0-47e5-8481-23d4c7b39e59,13
87cac2ff-747d-4380-b93b-189502761b9d,10
