id,count
3f190692-22f3-4d98-b256-918733f2c5dd,4
ada28621-340a-4aeb-bc9b-e3fa17ac198f,3
e1aab8bc-d931-4529-b2b9-6b0bc696427c,10
244482be-31f3-42ec-97d0-c0417a9a8c27,3
7bc0359e-313f-4be8-88a9-2e0d3b6b0120,3
6a2dbaf6-812f-433f-92eb-be04bc3c01ce,57
49b367d1-457b-4b0e-99e1-26793a98c694,4
125ea114-fa28-4c91-bd1b-a075c535aaf5,4
be4ba82c-d76a-477c-93a6-640baf51a029,9
71540b1f-2139-42bc-935c-8ce1f007f54b,17
abe5c808-bb5f-4dc4-83ec-14010811dec0,4
2d7b888b-7cf3-4d20-ad44-b94c6aa7466a,3
4f799123-1f53-48f7-944a-da6828b8ce5c,3
281ed02a-9ca9-4c91-97b8-e78655130303,4
b92a04bb-604a-446e-a580-774011078dfd,3
