id,count
44abf711-0552-4e1f-87e2-8ef9927ac195,5
0e433adb-e9b6-4a96-ba1f-763a6c796096,7
4ff3f9a7-5d9d-4b93-a570-cf5c31a6aaee,9
e67ac65f-9b06-47ce-8c90-a475d6d0468a,5
61a940e1-2d29-4032-a95e-905eab084414,5
46036af2-b0ea-466b-a744-257358821872,9
85da660f-b545-40fd-9320-c8e5c9250141,5
ee2fa988-ef19-4c30-b55c-9659f238e27c,5
ee51655c-4e92-47b2-b5e6-941a2042b411,9
c2508c20-bb5d-41e5-888b-caf327f5cf7c,5
679e2b2b-3154-4511-87f8-1f64ab368b03,5
615eabe1-69eb-45e2-aab8-7a9b096a6213,7
c0533ce3-7782-46b3-b4a8-f14a86c448bb,7
75874437-81c8-4d78-83a5-58ef2f85451a,5
be4ba82c-d76a-477c-93a6-640baf51a029,9
5ad8072e-f882-49ba-8fb5-d2b1526fc971,9
058c0289-fdcb-4a7d-90e9-95558cbf0296,5
71540b1f-2139-42bc-935c-8ce1f007f54b,9
494eafc9-1387-47e5-b617-174b10497964,5
38a85216-e40d-4fa5-9059-0b3353c8f644,9
5754458c-67f0-4034-91c7-7f53febc1361,13
9ea6ce0b-1825-4dc3-9777-845dbf1f4d31,5
c0a1d4e6-090a-449e-b4e8-4de030e2b98e,7
ad9418f5-ee03-4c8a-a427-cd46bedc2335,9
a5870491-153c-4026-9782-23ee39988290,5
dfc0bc32-d9d5-498c-934a-220477435754,13
f88d81f4-cd78-498a-8024-8cbd4236fb2f,5
